0.94	7.57
1.06	8.36
1.02	8.6
1.02	8.55
1.04	8.76
1	8.84
1.04	8.83
1	8.7
1.04	8.47
1.02	8.82
0.99	8.8
0.98	8.82
0.98	8.8
1.02	8.75
1.05	8.82
1.05	8.78
0.96	8.81
1.03	8.87
1.04	8.87
0.98	8.72
1.01	8.8
1	8.57
1.03	8.58
1.07	8.64
1.02	8.85
1.04	8.52
1	8.56
1.04	8.73
1.03	8.62
0.99	8.68
1.03	8.82
1.02	8.67
0.98	8.74
1	8.58
0.98	8.61
0.93	8.49
1.05	8.54
0.94	8.26
1.05	8.52
0.99	8.34
1.04	8.63
0.94	8.51
0.96	8.49
1.02	8.5
0.95	8.66
0.98	8.71
0.98	8.77
0.99	8.73
0.97	8.33
0.95	8.42
1.01	8.53
0.93	8.47
0.96	8.46
0.93	8.33
1.01	8.5
1	8.28
0.97	8.48
0.96	8.24
0.92	8.49
0.97	8.48
0.94	8.37
0.93	8.41
0.99	8.64
0.92	8.46
0.98	8.36
0.97	8.46
0.9	8.39
0.94	8.29
0.95	8.34
0.98	8.31
0.93	8.42
0.94	8.33
0.92	8.28
0.91	8.3
0.93	8.41
0.95	8.27
0.95	8.23
0.91	8.16
0.97	8.32
0.97	8.09
0.93	8.18
